GWETPROF,GWETTOP,GWETROOT,CLOUD_AMT,TS,PS,RH2M,QV2M,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M_RANGE,WS2M,date,region,zone,district,weredacode
0.56,0.37,0.55,11.91,23.44,83.93,43.38,7.75,0.0,30.23,14.05,16.19,0.78,2004-01-01,Oromiya,East Hararge,Gursum,3
0.56,0.36,0.55,22.45,22.52,83.92,42.75,7.39,0.0,29.46,13.58,15.88,1.09,2004-01-02,Oromiya,East Hararge,Gursum,3
0.56,0.35,0.55,17.0,22.73,83.93,44.19,7.63,0.0,30.12,14.05,16.08,1.09,2004-01-03,Oromiya,East Hararge,Gursum,3
0.55,0.34,0.55,20.84,21.69,83.98,37.06,6.04,0.0,30.41,13.13,17.28,1.41,2004-01-04,Oromiya,East Hararge,Gursum,3
0.55,0.34,0.55,20.81,21.16,83.99,28.0,4.39,0.0,30.4,12.87,17.54,1.52,2004-01-05,Oromiya,East Hararge,Gursum,3
0.55,0.33,0.55,29.05,21.1,83.93,34.5,5.49,0.0,29.82,12.04,17.78,1.8,2004-01-06,Oromiya,East Hararge,Gursum,3
0.55,0.32,0.55,27.86,20.97,83.81,36.06,5.62,0.0,29.35,12.58,16.77,1.94,2004-01-07,Oromiya,East Hararge,Gursum,3
0.55,0.31,0.55,27.45,20.9,83.86,30.81,4.82,0.0,29.64,12.05,17.59,1.7,2004-01-08,Oromiya,East Hararge,Gursum,3
0.55,0.31,0.55,26.62,22.23,83.84,34.94,5.74,0.0,31.57,13.22,18.35,1.39,2004-01-09,Oromiya,East Hararge,Gursum,3
0.55,0.3,0.55,23.71,21.66,83.87,37.75,6.23,0.0,29.48,13.88,15.6,1.85,2004-01-10,Oromiya,East Hararge,Gursum,3
0.55,0.3,0.55,40.17,22.48,83.93,47.38,8.18,0.05,29.05,12.73,16.33,1.98,2004-01-11,Oromiya,East Hararge,Gursum,3
0.55,0.3,0.55,42.46,24.24,83.91,54.69,10.31,0.4,28.4,15.21,13.19,1.43,2004-01-12,Oromiya,East Hararge,Gursum,3
0.55,0.32,0.55,61.73,24.33,83.81,51.56,9.77,0.87,28.78,15.94,12.84,1.4,2004-01-13,Oromiya,East Hararge,Gursum,3
0.55,0.34,0.55,97.56,24.39,83.75,57.69,10.74,0.77,28.66,16.31,12.35,1.59,2004-01-14,Oromiya,East Hararge,Gursum,3
0.55,0.36,0.55,98.32,21.12,83.84,66.56,11.29,0.9,23.71,15.98,7.74,1.2,2004-01-15,Oromiya,East Hararge,Gursum,3
0.55,0.37,0.55,64.29,23.89,83.85,58.38,10.8,0.34,28.36,15.19,13.17,1.27,2004-01-16,Oromiya,East Hararge,Gursum,3
0.55,0.37,0.55,55.48,24.43,83.77,60.25,11.54,0.67,28.6,16.53,12.07,1.53,2004-01-17,Oromiya,East Hararge,Gursum,3
0.55,0.36,0.55,52.12,24.45,83.74,53.06,10.07,0.17,28.6,16.27,12.33,2.06,2004-01-18,Oromiya,East Hararge,Gursum,3
0.55,0.35,0.55,75.5,25.55,83.74,55.56,10.93,0.12,28.99,16.94,12.05,1.52,2004-01-19,Oromiya,East Hararge,Gursum,3
0.55,0.36,0.55,87.52,24.15,83.72,60.62,11.47,1.11,27.38,17.49,9.89,1.56,2004-01-20,Oromiya,East Hararge,Gursum,3
0.55,0.37,0.55,60.48,22.76,83.66,67.06,12.08,0.13,25.6,17.09,8.51,1.66,2004-01-21,Oromiya,East Hararge,Gursum,3
0.55,0.37,0.55,45.74,20.63,83.7,71.75,12.02,0.13,23.55,15.7,7.86,1.66,2004-01-22,Oromiya,East Hararge,Gursum,3
0.55,0.36,0.55,64.23,23.62,83.62,68.5,12.27,0.07,28.06,15.45,12.62,1.46,2004-01-23,Oromiya,East Hararge,Gursum,3
0.55,0.35,0.55,45.7,24.1,83.71,62.12,11.66,0.06,27.9,17.02,10.88,1.22,2004-01-24,Oromiya,East Hararge,Gursum,3
0.55,0.34,0.55,27.52,24.37,83.78,54.44,10.62,0.01,28.49,16.76,11.73,1.31,2004-01-25,Oromiya,East Hararge,Gursum,3
0.55,0.33,0.55,33.16,25.75,83.77,47.69,9.34,0.0,30.58,16.9,13.67,1.52,2004-01-26,Oromiya,East Hararge,Gursum,3
0.55,0.31,0.55,21.45,25.7,83.71,44.75,8.67,0.0,30.69,15.78,14.91,0.92,2004-01-27,Oromiya,East Hararge,Gursum,3
0.55,0.3,0.55,27.41,26.28,83.61,45.06,8.61,0.0,31.9,15.48,16.42,1.18,2004-01-28,Oromiya,East Hararge,Gursum,3
0.55,0.29,0.55,52.97,26.83,83.72,45.62,9.28,0.0,30.44,16.26,14.19,1.07,2004-01-29,Oromiya,East Hararge,Gursum,3
0.55,0.28,0.55,66.84,26.37,83.88,42.81,8.73,0.0,29.46,16.58,12.88,1.55,2004-01-30,Oromiya,East Hararge,Gursum,3
0.55,0.28,0.55,53.81,24.32,83.89,51.38,9.64,0.52,27.44,16.82,10.62,1.47,2004-01-31,Oromiya,East Hararge,Gursum,3
0.55,0.28,0.55,40.98,23.9,83.72,53.19,9.83,0.13,27.31,15.95,11.36,1.17,2004-02-01,Oromiya,East Hararge,Gursum,3
0.55,0.29,0.55,38.91,24.79,83.73,57.5,10.8,0.45,27.75,16.99,10.76,1.3,2004-02-02,Oromiya,East Hararge,Gursum,3
0.55,0.29,0.55,29.88,23.32,83.79,57.38,10.56,0.14,25.79,17.44,8.35,1.0,2004-02-03,Oromiya,East Hararge,Gursum,3
0.55,0.3,0.55,22.51,22.25,83.8,57.25,9.77,0.54,26.22,14.69,11.52,1.91,2004-02-04,Oromiya,East Hararge,Gursum,3
0.55,0.29,0.55,24.38,24.6,83.79,48.56,8.61,0.02,30.57,14.18,16.39,2.48,2004-02-05,Oromiya,East Hararge,Gursum,3
0.55,0.28,0.55,26.35,25.66,83.87,41.81,7.51,0.06,31.35,15.4,15.95,1.91,2004-02-06,Oromiya,East Hararge,Gursum,3
0.55,0.27,0.55,32.91,25.04,84.0,47.94,8.36,0.09,30.69,14.65,16.04,2.59,2004-02-07,Oromiya,East Hararge,Gursum,3
0.55,0.27,0.55,10.56,24.9,84.07,44.19,7.2,0.19,31.37,14.38,16.98,2.05,2004-02-08,Oromiya,East Hararge,Gursum,3
0.55,0.25,0.55,19.52,24.5,84.03,39.75,6.77,0.07,31.02,13.31,17.71,1.8,2004-02-09,Oromiya,East Hararge,Gursum,3
0.55,0.24,0.54,16.36,24.14,84.01,29.12,5.07,0.0,32.03,14.67,17.35,1.52,2004-02-10,Oromiya,East Hararge,Gursum,3
0.55,0.23,0.54,16.99,23.7,83.94,22.0,3.97,0.0,32.25,15.39,16.86,1.15,2004-02-11,Oromiya,East Hararge,Gursum,3
0.55,0.23,0.54,18.38,23.09,83.98,26.44,4.52,0.0,31.09,14.06,17.04,1.48,2004-02-12,Oromiya,East Hararge,Gursum,3
0.55,0.23,0.54,18.05,23.25,83.97,27.25,4.58,0.0,30.7,13.05,17.65,1.58,2004-02-13,Oromiya,East Hararge,Gursum,3
0.55,0.22,0.54,20.22,24.09,83.9,26.12,4.82,0.0,31.47,13.71,17.76,1.35,2004-02-14,Oromiya,East Hararge,Gursum,3
0.55,0.21,0.54,14.22,24.76,83.87,29.38,5.37,0.0,31.73,13.99,17.73,2.23,2004-02-15,Oromiya,East Hararge,Gursum,3
0.55,0.21,0.54,14.73,25.19,83.88,36.44,6.04,0.0,31.53,12.61,18.92,1.59,2004-02-16,Oromiya,East Hararge,Gursum,3
0.55,0.2,0.54,17.95,24.52,83.93,31.75,5.8,0.0,31.04,14.48,16.55,2.27,2004-02-17,Oromiya,East Hararge,Gursum,3
0.55,0.2,0.54,19.11,24.47,83.75,18.06,3.42,0.0,33.05,14.72,18.34,1.87,2004-02-18,Oromiya,East Hararge,Gursum,3
0.55,0.2,0.54,21.59,23.77,83.72,11.38,1.89,0.0,33.05,13.83,19.23,1.41,2004-02-19,Oromiya,East Hararge,Gursum,3
0.55,0.19,0.54,17.82,23.61,83.78,14.81,2.38,0.0,32.33,14.1,18.23,1.68,2004-02-20,Oromiya,East Hararge,Gursum,3
0.55,0.19,0.54,21.87,23.19,83.79,12.94,2.08,0.0,32.29,14.15,18.13,1.33,2004-02-21,Oromiya,East Hararge,Gursum,3
0.55,0.18,0.54,22.15,24.26,83.79,27.5,4.64,0.0,32.19,13.73,18.46,1.73,2004-02-22,Oromiya,East Hararge,Gursum,3
0.55,0.18,0.54,25.3,24.66,83.76,24.62,3.97,0.0,32.98,13.45,19.52,2.05,2004-02-23,Oromiya,East Hararge,Gursum,3
0.55,0.17,0.54,35.45,24.07,83.92,24.12,4.09,0.0,31.59,13.77,17.82,1.28,2004-02-24,Oromiya,East Hararge,Gursum,3
0.55,0.17,0.54,14.26,25.1,84.03,35.19,6.29,0.24,31.59,15.21,16.38,1.55,2004-02-25,Oromiya,East Hararge,Gursum,3
0.55,0.17,0.54,15.98,24.8,83.94,24.31,3.97,0.02,32.14,13.81,18.34,2.18,2004-02-26,Oromiya,East Hararge,Gursum,3
0.55,0.17,0.54,47.99,25.1,83.88,16.56,2.69,0.0,32.4,12.65,19.74,1.52,2004-02-27,Oromiya,East Hararge,Gursum,3
0.55,0.16,0.54,40.5,25.98,83.82,23.12,4.27,0.0,32.81,13.74,19.07,1.48,2004-02-28,Oromiya,East Hararge,Gursum,3
0.55,0.16,0.54,39.55,25.74,83.83,29.94,5.74,0.05,31.37,15.9,15.48,1.44,2004-02-29,Oromiya,East Hararge,Gursum,3
0.55,0.16,0.54,12.3,25.69,83.79,23.75,4.09,0.0,31.95,14.69,17.26,1.64,2004-03-01,Oromiya,East Hararge,Gursum,3
0.55,0.16,0.54,13.4,24.36,83.82,21.19,3.66,0.0,32.76,13.36,19.4,2.98,2004-03-02,Oromiya,East Hararge,Gursum,3
0.55,0.16,0.54,16.63,22.98,83.86,13.12,1.83,0.0,31.94,12.04,19.91,2.41,2004-03-03,Oromiya,East Hararge,Gursum,3
0.55,0.16,0.54,16.38,22.43,83.87,11.31,1.59,0.0,32.14,10.89,21.25,2.49,2004-03-04,Oromiya,East Hararge,Gursum,3
0.55,0.16,0.54,16.79,22.73,83.74,8.38,1.16,0.0,32.87,10.8,22.08,1.86,2004-03-05,Oromiya,East Hararge,Gursum,3
0.55,0.15,0.54,18.14,22.9,83.7,8.94,1.28,0.0,32.91,11.9,21.02,1.61,2004-03-06,Oromiya,East Hararge,Gursum,3
0.55,0.15,0.54,24.27,23.73,83.76,17.81,2.75,0.0,32.09,12.83,19.26,2.2,2004-03-07,Oromiya,East Hararge,Gursum,3
0.55,0.15,0.54,29.57,23.58,83.9,28.25,4.46,0.0,31.38,12.07,19.31,3.14,2004-03-08,Oromiya,East Hararge,Gursum,3
0.55,0.15,0.54,57.95,25.46,83.92,26.44,4.58,0.32,32.58,13.31,19.27,1.25,2004-03-09,Oromiya,East Hararge,Gursum,3
0.55,0.16,0.54,60.68,27.55,83.79,34.25,7.26,1.38,33.07,16.42,16.65,1.54,2004-03-10,Oromiya,East Hararge,Gursum,3
0.55,0.22,0.54,23.73,26.93,83.74,34.75,7.2,0.91,33.1,17.89,15.21,1.8,2004-03-11,Oromiya,East Hararge,Gursum,3
0.55,0.22,0.54,21.8,25.8,83.83,27.12,5.62,0.0,32.37,16.83,15.53,1.25,2004-03-12,Oromiya,East Hararge,Gursum,3
0.55,0.21,0.54,26.1,25.01,83.9,29.75,5.62,0.0,31.4,15.94,15.46,2.17,2004-03-13,Oromiya,East Hararge,Gursum,3
0.55,0.21,0.54,40.34,25.4,83.94,41.81,8.12,0.02,31.02,15.45,15.57,2.36,2004-03-14,Oromiya,East Hararge,Gursum,3
0.55,0.2,0.54,61.38,24.97,83.93,46.88,9.46,0.03,28.65,17.17,11.48,1.79,2004-03-15,Oromiya,East Hararge,Gursum,3
0.55,0.2,0.54,68.78,25.46,83.84,51.19,10.56,0.35,28.26,18.69,9.58,1.59,2004-03-16,Oromiya,East Hararge,Gursum,3
0.55,0.21,0.54,95.06,21.86,83.81,71.56,12.57,0.0,24.23,17.86,6.38,2.12,2004-03-17,Oromiya,East Hararge,Gursum,3
0.55,0.21,0.54,71.37,24.97,83.81,53.44,10.62,0.0,28.92,17.8,11.12,2.32,2004-03-18,Oromiya,East Hararge,Gursum,3
0.55,0.2,0.54,20.64,25.72,83.82,38.06,7.32,0.0,31.63,15.87,15.76,1.65,2004-03-19,Oromiya,East Hararge,Gursum,3
0.55,0.2,0.54,21.69,27.42,83.78,37.25,7.75,0.0,32.62,15.87,16.75,1.48,2004-03-20,Oromiya,East Hararge,Gursum,3
0.55,0.2,0.54,13.45,27.88,83.77,35.25,7.08,0.0,33.96,16.98,16.98,1.18,2004-03-21,Oromiya,East Hararge,Gursum,3
0.55,0.19,0.54,13.94,27.12,83.8,30.56,6.1,0.0,34.19,16.69,17.5,1.26,2004-03-22,Oromiya,East Hararge,Gursum,3
0.55,0.19,0.54,16.29,25.58,83.9,32.44,6.23,0.0,32.51,15.95,16.55,1.45,2004-03-23,Oromiya,East Hararge,Gursum,3
0.55,0.18,0.54,16.91,25.58,83.89,26.81,5.07,0.0,33.1,15.44,17.66,1.36,2004-03-24,Oromiya,East Hararge,Gursum,3
0.55,0.18,0.54,18.05,25.8,83.69,23.44,4.82,0.0,33.26,16.62,16.63,1.16,2004-03-25,Oromiya,East Hararge,Gursum,3
0.55,0.18,0.54,24.67,25.08,83.6,24.06,4.82,0.0,31.8,16.42,15.38,2.09,2004-03-26,Oromiya,East Hararge,Gursum,3
0.55,0.17,0.54,77.23,25.56,83.68,28.69,5.74,0.01,31.86,16.33,15.53,2.39,2004-03-27,Oromiya,East Hararge,Gursum,3
0.55,0.27,0.55,87.61,26.74,83.77,41.12,8.54,10.82,31.81,15.77,16.04,1.55,2004-03-28,Oromiya,East Hararge,Gursum,3
0.56,0.55,0.57,95.12,25.44,83.75,59.31,12.02,18.2,29.5,17.35,12.15,1.66,2004-03-29,Oromiya,East Hararge,Gursum,3
0.59,0.63,0.6,95.53,24.13,83.8,63.88,12.45,9.43,27.94,17.71,10.24,1.6,2004-03-30,Oromiya,East Hararge,Gursum,3
0.59,0.6,0.59,98.04,23.61,83.82,65.0,12.51,4.89,27.12,17.8,9.32,1.39,2004-03-31,Oromiya,East Hararge,Gursum,3
0.59,0.59,0.59,91.66,23.73,83.82,70.06,13.43,2.1,27.44,17.29,10.15,1.39,2004-04-01,Oromiya,East Hararge,Gursum,3
0.59,0.6,0.59,73.34,21.15,83.88,81.44,14.04,4.98,24.84,16.95,7.89,1.48,2004-04-02,Oromiya,East Hararge,Gursum,3
0.59,0.61,0.6,53.02,22.4,83.87,76.44,13.37,4.5,26.46,16.5,9.96,2.31,2004-04-03,Oromiya,East Hararge,Gursum,3
0.59,0.59,0.6,67.09,23.21,83.91,74.06,13.37,2.35,27.27,16.42,10.85,2.15,2004-04-04,Oromiya,East Hararge,Gursum,3
0.59,0.59,0.59,97.27,21.58,83.95,77.69,13.43,3.42,25.41,16.83,8.59,1.46,2004-04-05,Oromiya,East Hararge,Gursum,3
0.59,0.59,0.59,80.13,23.43,83.95,68.25,12.33,3.13,29.15,16.07,13.09,1.27,2004-04-06,Oromiya,East Hararge,Gursum,3
0.59,0.6,0.6,86.77,23.37,84.03,70.88,12.94,6.13,27.69,16.83,10.85,1.23,2004-04-07,Oromiya,East Hararge,Gursum,3
0.6,0.62,0.61,60.31,23.26,83.92,71.12,13.24,5.72,27.62,16.33,11.29,1.34,2004-04-08,Oromiya,East Hararge,Gursum,3
0.6,0.62,0.61,86.71,21.71,83.69,77.88,13.67,5.38,25.74,16.41,9.33,1.62,2004-04-09,Oromiya,East Hararge,Gursum,3
0.6,0.6,0.61,74.25,22.23,83.58,77.06,13.92,2.49,26.23,17.53,8.71,2.52,2004-04-10,Oromiya,East Hararge,Gursum,3
0.6,0.59,0.61,84.3,20.87,83.75,77.88,13.12,0.52,24.83,16.34,8.49,2.77,2004-04-11,Oromiya,East Hararge,Gursum,3
0.6,0.6,0.61,75.25,21.63,83.75,75.12,13.31,3.79,26.26,16.16,10.1,2.37,2004-04-12,Oromiya,East Hararge,Gursum,3
0.6,0.6,0.61,67.15,21.69,83.69,71.56,12.94,1.56,25.76,16.65,9.12,1.77,2004-04-13,Oromiya,East Hararge,Gursum,3
0.6,0.59,0.6,94.85,22.62,83.7,73.44,13.24,3.43,27.19,16.48,10.72,1.98,2004-04-14,Oromiya,East Hararge,Gursum,3
0.61,0.62,0.61,95.87,21.15,83.85,79.69,13.67,4.1,26.16,16.4,9.77,1.88,2004-04-15,Oromiya,East Hararge,Gursum,3
0.6,0.59,0.61,30.76,23.75,83.89,63.31,12.15,2.04,28.45,16.28,12.17,1.4,2004-04-16,Oromiya,East Hararge,Gursum,3
0.61,0.64,0.62,32.16,22.57,83.85,73.12,13.31,7.95,27.21,16.28,10.93,1.88,2004-04-17,Oromiya,East Hararge,Gursum,3
0.61,0.65,0.62,63.82,22.98,83.76,73.94,13.92,10.38,27.31,16.28,11.03,1.37,2004-04-18,Oromiya,East Hararge,Gursum,3
0.62,0.67,0.63,72.74,19.44,83.77,85.25,14.28,6.31,23.25,16.08,7.17,1.84,2004-04-19,Oromiya,East Hararge,Gursum,3
0.62,0.66,0.63,71.7,21.63,83.91,81.5,14.34,4.94,26.04,16.12,9.92,1.79,2004-04-20,Oromiya,East Hararge,Gursum,3
0.62,0.61,0.63,43.79,23.92,83.93,66.5,12.94,0.32,28.55,16.69,11.86,1.23,2004-04-21,Oromiya,East Hararge,Gursum,3
0.62,0.6,0.62,36.09,23.59,83.73,67.38,12.94,1.43,28.36,16.17,12.19,1.62,2004-04-22,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.62,29.95,23.2,83.65,68.88,12.7,0.88,29.35,15.92,13.43,2.19,2004-04-23,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.62,30.12,22.91,83.71,66.56,12.39,2.01,29.09,15.41,13.67,2.02,2004-04-24,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.61,56.13,24.88,83.66,64.56,13.12,1.3,30.38,16.21,14.17,1.27,2004-04-25,Oromiya,East Hararge,Gursum,3
0.61,0.59,0.61,56.2,24.73,83.71,66.56,13.24,3.03,29.84,17.47,12.38,1.49,2004-04-26,Oromiya,East Hararge,Gursum,3
0.61,0.6,0.61,69.09,24.44,83.8,70.94,13.67,4.23,29.49,16.69,12.8,1.9,2004-04-27,Oromiya,East Hararge,Gursum,3
0.62,0.62,0.62,65.17,23.76,83.78,74.12,14.04,5.94,27.94,17.32,10.62,1.73,2004-04-28,Oromiya,East Hararge,Gursum,3
0.62,0.61,0.62,53.18,23.19,83.67,74.69,13.92,2.4,28.08,17.43,10.65,1.73,2004-04-29,Oromiya,East Hararge,Gursum,3
0.62,0.62,0.62,77.12,21.55,83.65,80.25,14.04,3.85,25.43,17.26,8.17,1.1,2004-04-30,Oromiya,East Hararge,Gursum,3
0.62,0.6,0.62,61.08,21.93,83.69,75.81,13.12,0.46,26.9,15.66,11.24,1.41,2004-05-01,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.61,46.56,24.01,83.71,68.69,12.45,1.25,30.46,15.4,15.06,1.15,2004-05-02,Oromiya,East Hararge,Gursum,3
0.61,0.57,0.61,40.15,23.13,83.78,56.25,10.07,0.32,30.98,16.01,14.96,1.66,2004-05-03,Oromiya,East Hararge,Gursum,3
0.61,0.56,0.6,28.09,22.97,83.78,46.88,8.48,0.02,32.09,15.17,16.92,1.7,2004-05-04,Oromiya,East Hararge,Gursum,3
0.6,0.56,0.59,47.85,23.22,83.81,54.94,10.74,0.11,30.36,15.0,15.36,1.14,2004-05-05,Oromiya,East Hararge,Gursum,3
0.6,0.56,0.59,42.41,24.09,83.82,57.19,11.66,0.0,30.26,16.38,13.88,1.05,2004-05-06,Oromiya,East Hararge,Gursum,3
0.6,0.55,0.59,22.72,23.96,83.79,45.5,8.67,0.0,32.98,17.06,15.91,1.84,2004-05-07,Oromiya,East Hararge,Gursum,3
0.59,0.55,0.59,25.53,24.02,83.77,44.44,8.91,0.0,32.65,16.87,15.79,1.41,2004-05-08,Oromiya,East Hararge,Gursum,3
0.59,0.54,0.58,29.09,23.92,83.73,40.12,7.81,0.0,32.92,16.37,16.55,1.61,2004-05-09,Oromiya,East Hararge,Gursum,3
0.59,0.52,0.58,24.78,24.26,83.72,42.44,8.54,0.0,33.54,17.16,16.38,1.42,2004-05-10,Oromiya,East Hararge,Gursum,3
0.59,0.52,0.58,41.24,24.9,83.74,54.19,10.8,0.0,32.33,16.23,16.09,1.01,2004-05-11,Oromiya,East Hararge,Gursum,3
0.59,0.51,0.57,33.92,25.18,83.67,60.31,11.6,0.0,32.12,16.15,15.96,1.18,2004-05-12,Oromiya,East Hararge,Gursum,3
0.59,0.5,0.57,40.73,25.14,83.64,61.62,12.08,0.0,30.78,17.05,13.73,2.2,2004-05-13,Oromiya,East Hararge,Gursum,3
0.59,0.49,0.57,52.92,25.56,83.76,58.0,11.6,0.0,31.48,16.66,14.81,2.43,2004-05-14,Oromiya,East Hararge,Gursum,3
0.58,0.49,0.57,48.27,25.52,83.79,59.44,12.27,0.0,30.45,17.06,13.39,1.23,2004-05-15,Oromiya,East Hararge,Gursum,3
0.58,0.48,0.57,42.73,26.24,83.71,49.94,10.38,0.0,34.01,17.23,16.77,1.33,2004-05-16,Oromiya,East Hararge,Gursum,3
0.58,0.47,0.56,23.36,24.76,83.83,44.56,8.48,0.0,33.66,16.2,17.45,1.77,2004-05-17,Oromiya,East Hararge,Gursum,3
0.58,0.47,0.56,36.37,25.33,83.96,55.56,11.05,0.0,31.62,15.76,15.86,1.76,2004-05-18,Oromiya,East Hararge,Gursum,3
0.58,0.46,0.56,48.31,25.73,83.87,48.25,9.95,0.0,33.22,16.86,16.36,1.62,2004-05-19,Oromiya,East Hararge,Gursum,3
0.57,0.46,0.56,69.63,25.33,83.85,55.94,11.29,0.0,31.26,16.58,14.7,1.7,2004-05-20,Oromiya,East Hararge,Gursum,3
0.57,0.46,0.56,78.09,24.39,83.88,58.62,11.05,0.51,30.58,16.36,14.22,2.07,2004-05-21,Oromiya,East Hararge,Gursum,3
0.57,0.46,0.56,53.88,23.73,83.92,59.12,10.8,0.17,29.61,15.05,14.56,2.52,2004-05-22,Oromiya,East Hararge,Gursum,3
0.57,0.46,0.55,54.16,23.83,83.92,59.38,10.93,0.37,29.04,15.78,13.26,2.16,2004-05-23,Oromiya,East Hararge,Gursum,3
0.57,0.45,0.55,64.21,24.86,83.87,56.31,10.56,0.19,31.05,14.94,16.09,1.77,2004-05-24,Oromiya,East Hararge,Gursum,3
0.57,0.44,0.55,55.94,25.12,83.85,54.81,10.5,0.09,31.15,15.48,15.66,2.0,2004-05-25,Oromiya,East Hararge,Gursum,3
0.57,0.52,0.56,56.03,23.08,83.9,65.12,11.54,5.98,29.45,15.47,13.98,2.29,2004-05-26,Oromiya,East Hararge,Gursum,3
0.57,0.57,0.57,50.69,23.12,83.91,60.0,10.62,3.57,30.02,14.53,15.48,1.65,2004-05-27,Oromiya,East Hararge,Gursum,3
0.58,0.6,0.58,54.89,22.89,83.88,67.38,11.9,8.06,30.05,15.05,15.0,1.5,2004-05-28,Oromiya,East Hararge,Gursum,3
0.58,0.62,0.59,61.05,21.81,83.83,74.62,12.63,9.51,27.95,14.62,13.33,1.91,2004-05-29,Oromiya,East Hararge,Gursum,3
0.59,0.64,0.6,64.53,21.87,83.81,75.12,12.82,9.59,27.02,14.81,12.21,1.91,2004-05-30,Oromiya,East Hararge,Gursum,3
0.59,0.62,0.6,66.65,20.8,83.86,78.5,13.0,4.95,25.44,15.76,9.67,2.19,2004-05-31,Oromiya,East Hararge,Gursum,3
0.59,0.61,0.6,75.27,21.95,83.91,71.25,12.51,4.53,27.11,15.34,11.77,1.44,2004-06-01,Oromiya,East Hararge,Gursum,3
0.59,0.6,0.6,55.94,21.95,83.98,71.94,12.27,3.72,27.4,14.55,12.84,1.5,2004-06-02,Oromiya,East Hararge,Gursum,3
0.59,0.59,0.6,58.41,21.63,83.96,72.88,12.02,2.82,27.55,14.25,13.3,2.16,2004-06-03,Oromiya,East Hararge,Gursum,3
0.59,0.57,0.59,56.26,21.91,83.94,65.81,10.8,0.52,28.3,13.14,15.16,2.52,2004-06-04,Oromiya,East Hararge,Gursum,3
0.59,0.62,0.6,64.42,21.26,83.98,73.62,12.02,8.27,26.98,13.97,13.02,2.55,2004-06-05,Oromiya,East Hararge,Gursum,3
0.6,0.63,0.61,80.53,21.43,84.0,74.56,12.51,7.04,27.05,14.8,12.25,2.62,2004-06-06,Oromiya,East Hararge,Gursum,3
0.61,0.68,0.62,55.04,21.23,84.03,75.62,12.88,13.66,26.19,15.66,10.54,2.29,2004-06-07,Oromiya,East Hararge,Gursum,3
0.62,0.69,0.63,55.26,21.83,83.94,75.0,13.0,13.96,27.87,15.08,12.78,2.48,2004-06-08,Oromiya,East Hararge,Gursum,3
0.63,0.73,0.66,64.33,19.97,83.98,80.44,13.12,17.02,25.17,14.18,10.99,2.59,2004-06-09,Oromiya,East Hararge,Gursum,3
0.63,0.64,0.65,47.2,20.68,83.96,71.75,11.84,0.63,26.63,12.99,13.64,2.55,2004-06-10,Oromiya,East Hararge,Gursum,3
0.63,0.62,0.64,62.65,21.37,83.96,72.94,12.33,1.31,27.15,13.89,13.27,2.14,2004-06-11,Oromiya,East Hararge,Gursum,3
0.63,0.62,0.63,70.98,21.23,83.98,72.75,12.76,0.81,26.42,15.32,11.1,1.97,2004-06-12,Oromiya,East Hararge,Gursum,3
0.62,0.62,0.62,49.2,22.58,83.9,69.0,12.39,1.41,29.06,15.44,13.62,1.16,2004-06-13,Oromiya,East Hararge,Gursum,3
0.62,0.6,0.62,42.18,22.03,83.82,65.31,11.11,0.35,29.34,13.76,15.59,1.63,2004-06-14,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.62,60.91,22.03,83.84,68.0,11.6,0.6,28.51,13.59,14.91,2.89,2004-06-15,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.62,51.98,21.42,83.98,71.12,12.02,0.94,26.63,15.18,11.45,3.12,2004-06-16,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.61,53.06,21.73,83.96,71.06,12.15,0.72,27.14,15.15,11.99,2.69,2004-06-17,Oromiya,East Hararge,Gursum,3
0.62,0.58,0.61,74.96,21.96,83.95,68.88,11.9,0.29,27.08,13.83,13.25,2.59,2004-06-18,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.61,75.66,19.94,83.93,75.44,12.21,0.83,23.88,15.73,8.16,3.3,2004-06-19,Oromiya,East Hararge,Gursum,3
0.62,0.59,0.61,67.41,20.65,83.91,70.12,11.35,1.78,26.44,14.12,12.33,3.57,2004-06-20,Oromiya,East Hararge,Gursum,3
0.61,0.58,0.6,61.76,21.58,84.03,67.25,11.29,0.95,27.38,13.8,13.59,3.11,2004-06-21,Oromiya,East Hararge,Gursum,3
0.61,0.57,0.6,62.88,21.68,84.09,63.62,10.74,0.17,27.73,13.68,14.05,3.12,2004-06-22,Oromiya,East Hararge,Gursum,3
0.61,0.59,0.6,68.39,21.4,84.03,72.56,12.21,2.98,26.73,15.39,11.34,3.75,2004-06-23,Oromiya,East Hararge,Gursum,3
0.61,0.59,0.6,71.23,20.52,84.02,74.62,11.84,1.38,25.94,14.47,11.47,3.49,2004-06-24,Oromiya,East Hararge,Gursum,3
0.61,0.62,0.61,61.95,20.3,84.02,75.0,11.78,5.01,25.94,13.76,12.18,2.84,2004-06-25,Oromiya,East Hararge,Gursum,3
0.61,0.62,0.61,70.8,19.94,84.03,72.62,11.29,5.16,25.3,13.51,11.78,2.72,2004-06-26,Oromiya,East Hararge,Gursum,3
